S|nel |mez|zo |del |cam|min |di |no|stra |vi|taE
S|mi |dis|se |quel |con|fit|to |che |tu |mi|riE
S|con|si|gliò i |fa|ri|sei |che |con|ve|niaE
S|por|re un |uom |per |lo |po|po|lo a' |mar|tì|riE
S|at|tra|ver|sa|to è |nu|do |ne |la |viaE
S|co|me |tu |ve|di ed |è |me|stier |ch' el |sen|taE
S|qua|lun|que |pas|sa |co|me |pe|sa |priaE
S|e |a |tal |mo|do il |so|ce|ro |si |sten|taE
S|in |que|sta |fos|sa e |li al|tri |dal |con|ci|lioE
S|che |fu |per |li |giu|dei |ma|la |se|men|taE
S|al|lor |vi|d' io |ma|ra|vi|gliar |vir|gi|lioE
S|so|vra |co|lui |ch' e|ra |di|ste|so in |cro|ceE
S|tan|to |vil|men|te |ne |l' et|ter|no es|si|lioE
S|po|scia |driz|zò |al |fra|te |co|tal |vo|ceE
S|non |vi |di|spiac|cia |se |vi |le|ce |dir|ciE
S|s' a |la |man |de|stra |gia|ce al|cu|na |fo|ceE
S|on|de |noi |a|men|due |pos|sia|mo u|scir|ciE
S|san|za |co|stri|gner |de |li an|ge|li |ne|riE
S|che |ve|gnan |d' e|sto |fon|do a |di|par|tir|ciE
S|ri|spuo|se a|dun|que |più |che |tu |non |spe|riE
S|s' ap|pres|sa un |sas|so |che |da |la |gran |cer|chiaE
S|si |mo|ve e |var|ca |tut|t' i |val|lon |fe|riE
S|sal|vo |che ' n |que|sto è |rot|to e |nol |co|per|chiaE
S|mon|tar |po|tre|te |su |per |la |ru|i|naE
S|che |gia|ce in |co|sta e |nel |fon|do |so|per|chiaE
S|lo |du|ca |stet|te un |po|co a |te|sta |chi|naE
S|poi |dis|se |mal |con|ta|va |la |bi|so|gnaE
S|co|lui |che i |pec|ca|tor |di |qua |un|ci|naE
S|e ' l |fra|te io |u|di' |già |di|re a |bo|lo|gnaE
S|del |dia|vol |vi|zi as|sai |tra ' |qua|li u|di'E
S|ch' el|li è |bu|giar|do e |pa|dre |di |men|zo|gnaE
S|ap|pres|so il |du|ca a |gran |pas|si |sen |gìE
S|tur|ba|to un |po|co |d' i|ra |nel |sem|bian|teE
S|on|d' io |da |li ' n|car|ca|ti |mi |par|ti'E
S|die|tro a |le |po|ste |de |le |ca|re |pian|teE
S|in |quel|la |par|te |del |gio|va|net|to an|noE
S|che ' l |so|le i |crin |sot|to |l' a|qua|rio |tem|praE
S|e |già |le |not|ti al |mez|zo |dì |sen |van|noE
S|quan|do |la |bri|na in |su |la |ter|ra as|sem|praE
S|l' i|ma|gi|ne |di |sua |so|rel|la |bian|caE
S|ma |po|co |du|ra a |la |sua |pen|na |tem|praE
S|lo |vil|la|nel|lo a |cui |la |ro|ba |man|caE
S|si |le|va e |guar|da e |ve|de |la |cam|pa|gnaE
S|bian|cheg|giar |tut|ta on|d' ei |si |bat|te |l' an|caE
S|ri|tor|na in |ca|sa e |qua |e |là |si |la|gnaE
S|co|me ' l |ta|pin |che |non |sa |che |si |fac|ciaE
S|poi |rie|de e |la |spe|ran|za |rin|ga|va|gnaE
S|veg|gen|do ' l |mon|do a|ver |can|gia|ta |fac|ciaE
S|in |po|co |d' o|ra e |pren|de |suo |vin|ca|stroE
S|e |fuor |le |pe|co|rel|le a |pa|scer |cac|ciaE
S|co|sì |mi |fe|ce |sbi|got|tir |lo |ma|stroE
S|quan|d' io |li |vi|di |sì |tur|bar |la |fron|teE
S|e |co|sì |to|sto al |mal |giun|se |lo ' m|pia|stroE
S|ché |co|me |noi |ve|nim|mo al |gua|sto |pon|teE
S|lo |du|ca a |me |si |vol|se |con |quel |pi|glioE
S|dol|ce |ch' io |vi|di |pri|ma a |piè |del |mon|teE
S|le |brac|cia a|per|se |do|po al|cun |con|si|glioE
S|e|let|to |se|co |ri|guar|dan|do |pri|maE
S|ben |la |ru|i|na e |die|de|mi |di |pi|glioE
S|e |co|me |quei |ch' a|do|pe|ra ed |e|sti|maE
S|che |sem|pre |par |che ' n|nan|zi |si |pro|veg|giaE
S|co|sì |le|van|do |me |sù |ver' |la |ci|maE
S|d' un |ron|chio|ne av|vi|sa|va u|n' al|tra |scheg|giaE
S|di|cen|do |so|vra |quel|la |poi |t' ag|grap|paE
S|ma |ten|ta |pria |s' è |tal |ch' el|la |ti |reg|giaE
S|non |e|ra |via |da |ve|sti|to |di |cap|paE
S|ché |noi |a |pe|na ei |lie|ve e |io |so|spin|toE
S|po|ta|vam |sù |mon|tar |di |chiap|pa in |chiap|paE
S|e |se |non |fos|se |che |da |quel |pre|cin|toE
S|più |che |da |l' al|tro e|ra |la |co|sta |cor|taE
S|non |so |di |lui |ma |io |sa|rei |ben |vin|toE
S|ma |per|ché |ma|le|bol|ge in|ver' |la |por|taE
S|del |bas|sis|si|mo |poz|zo |tut|ta |pen|deE
S|lo |si|to |di |cia|scu|na |val|le |por|taE
S|che |l' u|na |co|sta |sur|ge e |l' al|tra |scen|deE
S|noi |pur |ve|nim|mo al |fi|ne in |su |la |pun|taE
S|on|de |l' ul|ti|ma |pie|tra |si |sco|scen|deE
S|la |le|na |m' e|ra |del |pol|mon |sì |mun|taE
S|quan|d' io |fui |sù |ch' i' |non |po|tea |più |ol|treE
S|an|zi |m' as|si|si |ne |la |pri|ma |giun|taE
S|o|mai |con|vien |che |tu |co|sì |ti |spol|treE
S|dis|se ' l |ma|e|stro |ché |seg|gen|do in |piu|maE
S|in |fa|ma |non |si |vien |né |sot|to |col|treE
S|san|za |la |qual |chi |sua |vi|ta |con|su|maE
S|co|tal |ve|sti|gio in |ter|ra |di |sé |la|sciaE
S|qual |fum|mo in |ae|re e |in |ac|qua |la |schiu|maE
S|e |pe|rò |le|va |sù |vin|ci |l' am|ba|sciaE
S|con |l' a|ni|mo |che |vin|ce o|gne |bat|ta|gliaE
S|se |col |suo |gra|ve |cor|po |non |s' ac|ca|sciaE
S|più |lun|ga |sca|la |con|vien |che |si |sa|gliaE
S|non |ba|sta |da |co|sto|ro es|ser |par|ti|toE
S|se |tu |mi ' n|ten|di or |fa |sì |che |ti |va|gliaE
S|le|va' |mi al|lor |mo|stran|do|mi |for|ni|toE
S|me|glio |di |le|na |ch' i' |non |mi |sen|tiaE
S|e |dis|si |va |ch' i' |son |for|te e |ar|di|toE
S|su |per |lo |sco|glio |pren|dem|mo |la |viaE
S|ch' e|ra |ron|chio|so |stret|to e |ma|la|ge|vo|leE
S|ed |er|to |più |as|sai |che |quel |di |priaE
S|par|lan|do an|da|va |per |non |pa|rer |fie|vo|leE
S|on|de u|na |vo|ce u|scì |de |l' al|tro |fos|soE
S|a |pa|ro|le |for|mar |di|scon|ve|ne|vo|leE
S|non |so |che |dis|se an|cor |che |so|vra ' l |dos|soE
S|fos|si |de |l' ar|co |già |che |var|ca |qui|viE
S|ma |chi |par|la|va ad |i|re |pa|rea |mos|soE
S|io |e|ra |vòl|to in |giù |ma |li oc|chi |vi|viE
S|non |po|tea|no i|re al |fon|do |per |lo |scu|roE
S|per |ch' io |ma|e|stro |fa |che |tu |ar|ri|viE
S|da |l' al|tro |cin|ghio e |di|smon|tiam |lo |mu|roE
S|ché |com' |i' |o|do |quin|ci e |non |in|ten|doE
S|co|sì |giù |veg|gio e |ne|en|te af|fi|gu|roE
S|al|tra |ri|spo|sta |dis|se |non |ti |ren|doE
S|se |non |lo |far |ché |la |di|man|da o|ne|staE
S|si |de' |se|guir |con |l' o|pe|ra |ta|cen|doE
S|noi |di|scen|dem|mo il |pon|te |da |la |te|staE
S|do|ve |s' ag|giu|gne |con |l' ot|ta|va |ri|paE
S|e |poi |mi |fu |la |bol|gia |ma|ni|fe|staE
S|e |vi|di|vi en|tro |ter|ri|bi|le |sti|paE
S|di |ser|pen|ti e |di |sì |di|ver|sa |me|naE
S|che |la |me|mo|ria il |san|gue an|cor |mi |sci|paE
S|più |non |si |van|ti |li|bia |con |sua |re|naE
S|ché |se |che|li|dri |ia|cu|li e |fa|reeE
S|pro|du|ce e |cen|cri |con |an|fi|si|be|naE
S|né |tan|te |pe|sti|len|zie |né |sì |reeE
S|mo|strò |già |mai |con |tut|ta |l' e|tï|o|piaE
S|né |con |ciò |che |di |so|pra al |mar |ros|so èeE
S|tra |que|sta |cru|da e |tri|stis|si|ma |co|piaE
S|cor|rë|an |gen|ti |nu|de e |spa|ven|ta|teE
S|san|za |spe|rar |per|tu|gio o |e|li|tro|piaE
S|con |ser|pi |le |man |die|tro a|vean |le|ga|teE
S|quel|le |fic|ca|van |per |le |ren |la |co|daE
S|e ' l |ca|po ed |e|ran |di|nan|zi ag|grop|pa|teE
S|ed |ec|co a |un |ch' e|ra |da |no|stra |pro|daE
S|s' av|ven|tò |un |ser|pen|te |che ' l |tra|fis|seE
S|là |do|ve ' l |col|lo a |le |spal|le |s' an|no|daE
S|né |o |sì |to|sto |mai |né |i |si |scris|seE
S|com' |el |s' ac|ce|se e |ar|se e |ce|ner |tut|toE
S|con|ven|ne |che |ca|scan|do |di|ve|nis|seE
S|e |poi |che |fu |a |ter|ra |sì |di|strut|toE
S|la |pol|ver |si |rac|col|se |per |sé |stes|saE
S|e ' n |quel |me|de|smo |ri|tor|nò |di |but|toE
S|co|sì |per |li |gran |sa|vi |si |con|fes|saE
S|che |la |fe|ni|ce |mo|re e |poi |ri|na|sceE
S|quan|do al |cin|que|cen|te|si|mo an|no ap|pres|saE
S|er|ba |né |bia|do in |sua |vi|ta |non |pa|sceE
S|ma |sol |d' in|cen|so |la|gri|me e |d' a|mo|moE
S|e |nar|do e |mir|ra |son |l' ul|ti|me |fa|sceE
S|e |qual |è |quel |che |ca|de e |non |sa |co|moE
S|per |for|za |di |de|mon |ch' a |ter|ra il |ti|raE
S|o |d' al|tra op|pi|la|zion |che |le|ga |l' o|moE
S|quan|do |si |le|va |che ' n|tor|no |si |mi|raE
S|tut|to |smar|ri|to |de |la |gran|de an|go|sciaE
S|ch' el|li ha |sof|fer|ta e |guar|dan|do |so|spi|raE
S|tal |e|ra ' l |pec|ca|tor |le|va|to |po|sciaE
S|oh |po|ten|za |di |dio |quan|t' è |se|ve|raE
S|che |co|tai |col|pi |per |ven|det|ta |cro|sciaE
S|lo |du|ca il |do|man|dò |poi |chi |el|lo e|raE
S|per |ch' ei |ri|spuo|se io |piov|vi |di |to|sca|naE
S|po|co |tem|po è |in |que|sta |go|la |fie|raE
S|vi|ta |be|stial |mi |piac|que e |non |u|ma|naE
S|sì |co|me a |mul |ch' i' |fui |son |van|ni |fuc|ciE
S|be|stia e |pi|sto|ia |mi |fu |de|gna |ta|naE
S|e |ï|o al |du|ca |dil|li |che |non |muc|ciE
S|e |do|man|da |che |col|pa |qua |giù ' l |pin|seE
S|ch' io ' l |vi|di |uo|mo |di |san|gue e |di |cruc|ciE
S|e ' l |pec|ca|tor |che ' n|te|se |non |s' in|fin|seE
S|ma |driz|zò |ver|so |me |l' a|ni|mo e ' l |vol|toE
S|e |di |tri|sta |ver|go|gna |si |di|pin|seE
S|poi |dis|se |più |mi |duol |che |tu |m' hai |col|toE
S|ne |la |mi|se|ria |do|ve |tu |mi |ve|diE
S|che |quan|do |fui |de |l' al|tra |vi|ta |tol|toE
S|io |non |pos|so |ne|gar |quel |che |tu |chie|diE
S|in |giù |son |mes|so |tan|to |per|ch' io |fuiE
S|la|dro a |la |sa|gre|stia |d' i |bel|li ar|re|diE
S|e |fal|sa|men|te |già |fu ap|po|sto al|truiE
S|ma |per|ché |di |tal |vi|sta |tu |non |go|diE
S|se |mai |sa|rai |di |fuor |da' |luo|ghi |buiE
S|a|pri |li o|rec|chi al |mio |an|nun|zio e |o|diE
S|pi|sto|ia in |pria |d' i |ne|ri |si |di|ma|graE
S|poi |fio|ren|za |ri|no|va |gen|te e |mo|diE
S|trag|ge |mar|te |va|por |di |val |di |ma|graE
S|ch' è |di |tor|bi|di |nu|vo|li in|vo|lu|toE
S|e |con |tem|pe|sta im|pe|tü|o|sa e |a|graE
S|so|vra |cam|po |pi|cen |fia |com|bat|tu|toE
S|on|d' ei |re|pen|te |spez|ze|rà |la |neb|biaE
S|sì |ch' o|gne |bian|co |ne |sa|rà |fe|ru|toE
S|e |det|to |l' ho |per|ché |do|ler |ti |deb|biaE
S|al |fi|ne |de |le |sue |pa|ro|le il |la|droE
S|le |ma|ni al|zò |con |a|men|due |le |fi|cheE
S|gri|dan|do |to|gli |dio |ch' a |te |le |squa|droE
S|da |in|di in |qua |mi |fuor |le |ser|pi a|mi|cheE
S|per|ch' u|na |li |s' av|vol|se al|lo|ra al |col|loE
S|co|me |di|ces|se |non |vo' |che |più |di|cheE
S|e |u|n' al|tra a |le |brac|cia e |ri|le|gol|loE
S|ri|ba|den|do |sé |stes|sa |sì |di|nan|ziE
S|che |non |po|tea |con |es|se |da|re un |crol|loE
S|ahi |pi|sto|ia |pi|sto|ia |ché |non |stan|ziE
S|d' in|ce|ne|rar|ti |sì |che |più |non |du|riE
S|poi |che ' n |mal |fa|re il |se|me |tuo |a|van|ziE
S|per |tut|t' i |cer|chi |de |lo ' n|fer|no |scu|riE
S|non |vi|di |spir|to in |dio |tan|to |su|per|boE
S|non |quel |che |cad|de a |te|be |giù |da' |mu|riE
S|el |si |fug|gì |che |non |par|lò |più |ver|boE
S|e |io |vi|di un |cen|tau|ro |pien |di |rab|biaE
S|ve|nir |chia|man|do o|v' è |o|v' è |l' a|cer|boE
S|ma|rem|ma |non |cre|d' io |che |tan|te |n' ab|biaE
S|quan|te |bi|sce el|li a|vea |su |per |la |grop|paE
S|in|fin |o|ve |co|min|cia |no|stra |lab|biaE
S|so|vra |le |spal|le |die|tro |da |la |cop|paE
S|con |l' a|li a|per|te |li |gia|cea |un |dra|coE
S|e |quel|lo af|fuo|ca |qua|lun|que |s' in|top|paE
S|lo |mio |ma|e|stro |dis|se |que|sti è |ca|coE
S|che |sot|to ' l |sas|so |di |mon|te a|ven|ti|noE
S|di |san|gue |fe|ce |spes|se |vol|te |la|coE
S|non |va |co' |suoi |fra|tei |per |un |cam|mi|noE
S|per |lo |fur|to |che |fro|do|len|te |fe|ceE
S|del |gran|de ar|men|to |ch' el|li eb|be a |vi|ci|noE
S|on|de |ces|sar |le |sue |o|pe|re |bie|ceE
S|sot|to |la |maz|za |d' er|cu|le |che |for|seE
S|glie|ne |diè |cen|to e |non |sen|tì |le |die|ceE
S|men|tre |che |sì |par|la|va ed |el |tra|scor|seE
S|e |tre |spi|ri|ti |ven|ner |sot|to |noiE
S|de' |quai |né |io |né ' l |du|ca |mio |s' ac|cor|seE
S|se |non |quan|do |gri|dar |chi |sie|te |voiE
S|per |che |no|stra |no|vel|la |si |ri|stet|teE
S|e |in|ten|dem|mo |pur |ad |es|si |poiE
S|io |non |li |co|no|scea |ma |ei |se|guet|teE
S|co|me |suol |se|gui|tar |per |al|cun |ca|soE
S|che |l' un |no|mar |un |al|tro |con|ve|net|teE
S|di|cen|do |cian|fa |do|ve |fia |ri|ma|soE
S|per |ch' io |ac|ciò |che ' l |du|ca |stes|se at|ten|toE
S|mi |puo|si ' l |di|to |su |dal |men|to al |na|soE
S|se |tu |se' |or |let|to|re a |cre|der |len|toE
S|ciò |ch' io |di|rò |non |sa|rà |ma|ra|vi|gliaE
S|ché |io |che ' l |vi|di a |pe|na il |mi |con|sen|toE
S|com' |io |te|nea |le|va|te in |lor |le |ci|gliaE
S|e |un |ser|pen|te |con |sei |piè |si |lan|ciaE
S|di|nan|zi a |l' u|no e |tut|to a |lui |s' ap|pi|gliaE
S|co' |piè |di |mez|zo |li av|vin|se |la |pan|ciaE
S|e |con |li an|te|rï|or |le |brac|cia |pre|seE
S|poi |li ad|den|tò |e |l' u|na e |l' al|tra |guan|ciaE
S|li |di|re|ta|ni a |le |co|sce |di|ste|seE
S|e |mi|se|li |la |co|da |tra ' m|be|dueE
S|e |die|tro |per |le |ren |sù |la |ri|te|seE
S|el|le|ra ab|bar|bi|ca|ta |mai |non |fueE
S|ad |al|ber |sì |co|me |l' or|ri|bil |fie|raE
S|per |l' al|trui |mem|bra av|vi|tic|chiò |le |sueE
S|poi |s' ap|pic|car |co|me |di |cal|da |ce|raE
S|fos|se|ro |sta|ti e |mi|schiar |lor |co|lo|reE
S|né |l' un |né |l' al|tro |già |pa|rea |quel |ch' e|raE
S|co|me |pro|ce|de in|nan|zi |da |l' ar|do|reE
S|per |lo |pa|pi|ro |su|so un |co|lor |bru|noE
S|che |non |è |ne|ro an|co|ra e ' l |bian|co |mo|reE
S|li al|tri |due ' l |ri|guar|da|va|no e |cia|scu|noE
S|gri|da|va o|mè |a|gnel |co|me |ti |mu|tiE
S|ve|di |che |già |non |se' |né |due |né |u|noE
S|già |e|ran |li |due |ca|pi un |di|ve|nu|tiE
S|quan|do |n' ap|par|ver |due |fi|gu|re |mi|steE
S|in |u|na |fac|cia o|v' e|ran |due |per|du|tiE
S|fer|si |le |brac|cia |due |di |quat|tro |li|steE
S|le |co|sce |con |le |gam|be e ' l |ven|tre e ' l |cas|soE
S|di|ven|ner |mem|bra |che |non |fuor |mai |vi|steE
S|o|gne |pri|maio |a|spet|to i|vi e|ra |cas|soE
S|due |e |nes|sun |l' i|ma|gi|ne |per|ver|saE
S|pa|rea |e |tal |sen |gio |con |len|to |pas|soE
S|co|me ' l |ra|mar|ro |sot|to |la |gran |fer|saE
S|dei |dì |ca|ni|cu|lar |can|gian|do |se|peE
S|fol|go|re |par |se |la |via |at|tra|ver|saE
S|sì |pa|re|va |ve|nen|do |ver|so |l' e|peE
S|de |li al|tri |due |un |ser|pen|tel|lo ac|ce|soE
S|li|vi|do e |ne|ro |co|me |gran |di |pe|peE
S|e |quel|la |par|te on|de |pri|ma |è |pre|soE
S|no|stro a|li|men|to a |l' un |di |lor |tra|fis|seE
S|poi |cad|de |giu|so in|nan|zi |lui |di|ste|soE
S|lo |tra|fit|to ' l |mi|rò |ma |nul|la |dis|seE
S|an|zi |co' |piè |fer|ma|ti |sba|di|glia|vaE
S|pur |co|me |son|no o |feb|bre |l' as|sa|lis|seE
S|el|li ' l |ser|pen|te e |quei |lui |ri|guar|da|vaE
S|l' un |per |la |pia|ga e |l' al|tro |per |la |boc|caE
S|fum|ma|van |for|te e ' l |fum|mo |si |scon|tra|vaE
S|tac|cia |lu|ca|no or|mai |là |do|v' e' |toc|caE
S|del |mi|se|ro |sa|bel|lo e |di |na|si|dioE
S|e |at|ten|da a |u|dir |quel |ch' or |si |scoc|caE
S|tac|cia |di |cad|mo e |d' a|re|tu|sa o|vi|dioE
S|ché |se |quel|lo in |ser|pen|te e |quel|la in |fon|teE
S|con|ver|te |po|e|tan|do io |non |lo ' n|vi|dioE
S|ché |due |na|tu|re |mai |a |fron|te a |fron|teE
S|non |tra|smu|tò |sì |ch' a|men|due |le |for|meE
S|a |cam|biar |lor |ma|te|ra |fos|ser |pron|teE
S|in|sie|me |si |ri|spuo|se|ro a |tai |nor|meE
S|che ' l |ser|pen|te |la |co|da in |for|ca |fes|seE
S|e ' l |fe|ru|to |ri|strin|se in|sie|me |l' or|meE
S|le |gam|be |con |le |co|sce |se|co |stes|seE
S|s' ap|pic|car |sì |che ' n |po|co |la |giun|tu|raE
S|non |fa|cea |se|gno al|cun |che |si |pa|res|seE
S|to|gliea |la |co|da |fes|sa |la |fi|gu|raE
S|che |si |per|de|va |là |e |la |sua |pel|leE
S|si |fa|cea |mol|le e |quel|la |di |là |du|raE
S|io |vi|di in|trar |le |brac|cia |per |l' a|scel|leE
S|e i |due |piè |de |la |fie|ra |ch' e|ran |cor|tiE
S|tan|to al|lun|gar |quan|to ac|cor|cia|van |quel|leE
S|po|scia |li |piè |di |rie|tro in|sie|me at|tor|tiE
S|di|ven|ta|ron |lo |mem|bro |che |l' uom |ce|laE
S|e ' l |mi|se|ro |del |suo |n' a|vea |due |por|tiE
S|men|tre |che ' l |fum|mo |l' u|no e |l' al|tro |ve|laE
S|di |co|lor |no|vo e |ge|ne|ra ' l |pel |su|soE
S|per |l' u|na |par|te e |da |l' al|tra il |di|pe|laE
S|l' un |si |le|vò |e |l' al|tro |cad|de |giu|soE
S|non |tor|cen|do |pe|rò |le |lu|cer|ne em|pieE
S|sot|to |le |quai |cia|scun |cam|bia|va |mu|soE
S|quel |ch' e|ra |drit|to il |tras|se |ver' |le |tem|pieE
S|e |di |trop|pa |ma|te|ra |ch' in |là |ven|neE
S|u|scir |li o|rec|chi |de |le |go|te |scem|pieE
S|ciò |che |non |cor|se in |die|tro e |si |ri|ten|neE
S|di |quel |so|ver|chio |fé |na|so a |la |fac|ciaE
S|e |le |lab|bra in|gros|sò |quan|to |con|ven|neE
S|quel |che |gia|cë|a il |mu|so in|nan|zi |cac|ciaE
S|e |li o|rec|chi |ri|ti|ra |per |la |te|staE
S|co|me |fa|ce |le |cor|na |la |lu|mac|ciaE
S|e |la |lin|gua |ch' a|vë|a u|ni|ta e |pre|staE
S|pri|ma a |par|lar |si |fen|de e |la |for|cu|taE
S|ne |l' al|tro |si |ri|chiu|de e ' l |fum|mo |re|staE
S|l' a|ni|ma |ch' e|ra |fie|ra |di|ve|nu|taE
S|suf|fo|lan|do |si |fug|ge |per |la |val|leE
S|e |l' al|tro |die|tro a |lui |par|lan|do |spu|taE
S|po|scia |li |vol|se |le |no|vel|le |spal|leE
S|e |dis|se a |l' al|tro i' |vo' |che |buo|so |cor|raE
S|com' |ho |fat|t' io |car|pon |per |que|sto |cal|leE
S|co|sì |vi|d' io |la |set|ti|ma |za|vor|raE
S|mu|ta|re e |tra|smu|ta|re e |qui |mi |scu|siE
S|la |no|vi|tà |se |fior |la |pen|na ab|bor|raE
S|e |av|ve|gna |che |li oc|chi |miei |con|fu|siE
S|fos|se|ro al|quan|to e |l' a|ni|mo |sma|ga|toE
S|non |po|ter |quei |fug|gir|si |tan|to |chiu|siE
S|ch' i' |non |scor|ges|si |ben |puc|cio |scian|ca|toE
S|ed |e|ra |quel |che |sol |di |tre |com|pa|gniE
S|che |ven|ner |pri|ma |non |e|ra |mu|ta|toE
S|l' al|tr' e|ra |quel |che |tu |ga|vil|le |pia|gniE
S|go|di |fio|ren|za |poi |che |se' |sì |gran|deE
S|che |per |ma|re e |per |ter|ra |bat|ti |l' a|liE
S|e |per |lo ' n|fer|no |tuo |no|me |si |span|deE
S|tra |li |la|dron |tro|vai |cin|que |co|ta|liE
S|tuoi |cit|ta|di|ni on|de |mi |ven |ver|go|gnaE
S|e |tu |in |gran|de or|ran|za |non |ne |sa|liE
S|ma |se |pres|so al |mat|tin |del |ver |si |so|gnaE
S|tu |sen|ti|rai |di |qua |da |pic|ciol |tem|poE
S|di |quel |che |pra|to |non |ch' al|tri |t' a|go|gnaE
S|e |se |già |fos|se |non |sa|ria |per |tem|poE
S|co|sì |fos|s' ei |da |che |pur |es|ser |deeE
S|ché |più |mi |gra|ve|rà |com' |più |m' at|tem|poE
S|noi |ci |par|tim|mo e |su |per |le |sca|leeE
S|che |n' a|vea |fat|to i|bor|ni a |scen|der |priaE
S|ri|mon|tò ' l |du|ca |mio |e |tras|se |meeE
S|e |pro|se|guen|do |la |so|lin|ga |viaE
S|tra |le |scheg|ge e |tra ' |roc|chi |de |lo |sco|glioE
S|lo |piè |san|za |la |man |non |si |spe|diaE
S|al|lor |mi |dol|si e |o|ra |mi |ri|do|glioE
S|quan|do |driz|zo |la |men|te a |ciò |ch' io |vi|diE
S|e |più |lo ' n|ge|gno af|fre|no |ch' i' |non |so|glioE
S|per|ché |non |cor|ra |che |vir|tù |nol |gui|diE
S|sì |che |se |stel|la |bo|na o |mi|glior |co|saE
S|m' ha |da|to ' l |ben |ch' io |stes|si |nol |m' in|vi|diE
S|quan|te ' l |vil|lan |ch' al |pog|gio |si |ri|po|saE
S|nel |tem|po |che |co|lui |che ' l |mon|do |schia|raE
S|la |fac|cia |sua |a |noi |tien |me|no a|sco|saE
S|co|me |la |mo|sca |ce|de a |la |zan|za|raE
S|ve|de |luc|cio|le |giù |per |la |val|leaE
S|for|se |co|là |do|v' e' |ven|dem|mia e |a|raE
S|di |tan|te |fiam|me |tut|ta |ri|splen|deaE
S|l' ot|ta|va |bol|gia |sì |com' |io |m' ac|cor|siE
S|to|sto |che |fui |là |' ve ' l |fon|do |pa|reaE
S|e |qual |co|lui |che |si |ven|giò |con |li or|siE
S|vi|de ' l |car|ro |d' e|lia |al |di|par|ti|reE
S|quan|do i |ca|val|li al |cie|lo er|ti |le|vor|siE
S|che |nol |po|tea |sì |con |li oc|chi |se|gui|reE
S|ch' el |ve|des|se al|tro |che |la |fiam|ma |so|laE
S|sì |co|me |nu|vo|let|ta in |sù |sa|li|reE
S|tal |si |mo|ve |cia|scu|na |per |la |go|laE
S|del |fos|so |ché |nes|su|na |mo|stra ' l |fur|toE
S|e |o|gne |fiam|ma un |pec|ca|to|re in|vo|laE
S|io |sta|va |so|vra ' l |pon|te a |ve|der |sur|toE
S|sì |che |s' io |non |a|ves|si un |ron|chion |pre|soE
S|ca|du|to |sa|rei |giù |san|z' es|ser |ur|toE
S|e ' l |du|ca |che |mi |vi|de |tan|to at|te|soE
S|dis|se |den|tro |dai |fuo|chi |son |li |spir|tiE
S|ca|tun |si |fa|scia |di |quel |ch' el|li è in|ce|soE
S|ma|e|stro |mio |ri|spuo|s' io |per |u|dir|tiE
S|son |io |più |cer|to |ma |già |m' e|ra av|vi|soE
S|che |co|sì |fos|se e |già |vo|le|va |dir|tiE
S|chi |è ' n |quel |fo|co |che |vien |sì |di|vi|soE
S|di |so|pra |che |par |sur|ger |de |la |pi|raE
S|do|v' e|te|ò|cle |col |fra|tel |fu |mi|soE
S|ri|spuo|se a |me |là |den|tro |si |mar|ti|raE
S|u|lis|se e |dï|o|me|de e |co|sì in|sie|meE
S|a |la |ven|det|ta |van|no |co|me a |l' i|raE
S|e |den|tro |da |la |lor |fiam|ma |si |ge|meE
S|l' ag|gua|to |del |ca|val |che |fé |la |por|taE
S|on|de u|scì |de' |ro|ma|ni il |gen|til |se|meE
S|pian|ge|vi|si en|tro |l' ar|te |per |che |mor|taE
S|de|ï|da|mìa |an|cor |si |duol |d' a|chil|leE
S|e |del |pal|la|dio |pe|na |vi |si |por|taE
S|s' ei |pos|son |den|tro |da |quel|le |fa|vil|leE
S|par|lar |dis|s' io |ma|e|stro as|sai |ten |prie|goE
S|e |ri|prie|go |che ' l |prie|go |va|glia |mil|leE
S|che |non |mi |fac|ci |de |l' at|ten|der |nie|goE
S|fin |che |la |fiam|ma |cor|nu|ta |qua |ve|gnaE
S|ve|di |che |del |di|sio |ver' |lei |mi |pie|goE
S|ed |el|li a |me |la |tua |pre|ghie|ra è |de|gnaE
S|di |mol|ta |lo|da e |io |pe|rò |l' ac|cet|toE
S|ma |fa |che |la |tua |lin|gua |si |so|ste|gnaE
S|la|scia |par|la|re a |me |ch' i' |ho |con|cet|toE
S|ciò |che |tu |vuoi |ch' ei |sa|reb|be|ro |schi|viE
S|per|ch' e' |fuor |gre|ci |for|se |del |tuo |det|toE
S|poi |che |la |fiam|ma |fu |ve|nu|ta |qui|viE
S|do|ve |par|ve al |mio |du|ca |tem|po e |lo|coE
S|in |que|sta |for|ma |lui |par|la|re au|di|viE
S|o |voi |che |sie|te |due |den|tro ad |un |fo|coE
S|s' io |me|ri|tai |di |voi |men|tre |ch' io |vis|siE
S|s' io |me|ri|tai |di |voi |as|sai |o |po|coE
S|quan|do |nel |mon|do |li al|ti |ver|si |scris|siE
S|non |vi |mo|ve|te |ma |l' un |di |voi |di|caE
S|do|ve |per |lui |per|du|to a |mo|rir |gis|siE
S|lo |mag|gior |cor|no |de |la |fiam|ma an|ti|caE
S|co|min|ciò |a |crol|lar|si |mor|mo|ran|doE
S|pur |co|me |quel|la |cui |ven|to af|fa|ti|caE
S|in|di |la |ci|ma |qua |e |là |me|nan|doE
